0,1,2,3,4,5,6,7,8,9,10
4,0,0,0,0,0,529,70,0,0,0
5,0,0,0,0,0,527,71,0,0,0
6,0,0,0,0,0,524,73,0,0,0
7,0,0,0,0,3,519,73,0,0,0
8,0,0,0,0,0,520,73,0,0,0
9,0,0,0,0,0,487,72,0,0,0
10,0,0,0,0,0,425,71,0,0,0
11,0,0,0,0,0,463,72,0,0,0
12,0,0,0,0,0,565,71,0,0,0
13,0,0,0,0,0,527,71,0,0,0
14,0,0,0,0,0,487,71,0,0,0
15,0,0,0,0,3,508,73,0,0,0
0,0,0,0,0,0,508,73,0,0,0
1,0,0,0,0,0,503,73,0,0,0
2,0,0,0,0,0,502,71,0,0,0
3,0,0,0,0,3,499,71,0,0,0
4,0,0,0,0,0,502,71,0,0,0
5,0,0,0,0,0,503,71,0,0,0
6,0,0,0,0,0,501,71,0,0,0
7,0,0,0,0,3,501,71,0,0,0
8,0,0,0,0,0,503,71,0,0,0
9,0,0,0,0,0,503,70,0,0,0
10,0,0,0,0,0,497,71,0,0,0
11,0,0,0,0,3,490,71,0,0,0
12,0,0,0,0,0,485,71,0,0,0
13,0,0,0,0,0,489,71,0,0,0
14,0,0,0,0,0,490,71,0,0,0
15,0,0,0,0,3,488,72,0,0,0
0,0,0,0,0,0,486,73,0,0,0
1,0,0,0,0,0,483,72,0,0,0
2,0,0,0,0,0,487,73,0,0,0
3,0,0,0,0,3,491,72,0,0,0
4,0,0,0,0,0,496,70,0,0,0
5,0,0,0,0,0,507,71,0,0,0
6,0,0,0,0,0,516,71,0,0,0
7,0,0,0,0,3,521,73,0,0,0
8,0,0,0,0,0,527,73,0,0,0
9,0,0,0,0,0,528,73,0,0,0
10,0,0,0,0,0,528,73,0,0,0
11,0,0,0,0,3,522,73,0,0,0
12,0,0,0,0,0,518,73,0,0,0
13,0,0,0,0,0,515,73,0,0,0
14,0,0,0,0,0,513,72,0,0,0
15,0,0,0,0,3,507,71,0,0,0
0,0,0,0,0,0,506,71,0,0,0
1,0,0,0,0,0,502,71,0,0,0
2,0,0,0,0,0,504,72,0,0,0
3,0,0,0,0,3,504,71,0,0,0
4,0,0,0,0,0,502,71,0,0,0
5,0,0,0,0,0,505,71,0,0,0
6,0,0,0,0,0,507,71,0,0,0
7,0,0,0,0,1,502,71,0,0,0
8,0,0,0,0,0,506,71,0,0,0
9,0,0,0,0,0,510,71,0,0,0
10,0,0,0,0,0,511,72,0,0,0
11,0,0,0,0,3,514,71,0,0,0
12,0,0,0,0,0,518,71,0,0,0
13,0,0,0,0,0,518,71,0,0,0
14,0,0,0,0,0,520,72,0,0,0
15,0,0,0,0,3,515,73,0,0,0
0,0,0,0,0,0,515,73,0,0,0
1,0,0,0,0,0,514,73,0,0,0
2,0,0,0,0,0,510,72,0,0,0
3,0,0,0,0,3,507,71,0,0,0
4,0,0,0,0,0,503,72,0,0,0
5,0,0,0,0,0,499,72,0,0,0
6,0,0,0,0,0,506,71,0,0,0
7,0,0,0,0,3,513,73,0,0,0
8,0,0,0,0,0,516,73,0,0,0
9,0,0,0,0,0,511,73,0,0,0
10,0,0,0,0,0,505,71,0,0,0
11,0,0,0,0,3,503,71,0,0,0
12,0,0,0,0,0,503,71,0,0,0
13,0,0,0,0,0,504,73,0,0,0
14,0,0,0,0,0,507,71,0,0,0
15,0,0,0,0,3,505,71,0,0,0
0,0,0,0,0,0,500,73,0,0,0
1,0,0,0,0,0,500,73,0,0,0
2,0,0,0,0,0,497,73,0,0,0
3,0,0,0,0,3,490,73,0,0,0
4,0,0,0,0,0,500,74,0,0,0
5,0,0,0,0,0,503,74,0,0,0
6,0,0,0,0,0,511,73,0,0,0
7,0,0,0,0,3,521,74,0,0,0
8,0,0,0,0,0,526,72,0,0,0
9,0,0,0,0,0,528,71,0,0,0
10,0,0,0,0,0,525,72,0,0,0
11,0,0,0,0,3,524,71,0,0,0
12,0,0,0,0,0,523,73,0,0,0
13,0,0,0,0,0,523,74,0,0,0
14,0,0,0,0,0,531,74,0,0,0
15,0,0,0,0,3,523,74,0,0,0
0,0,0,0,0,0,457,71,0,0,0
1,0,0,0,0,0,438,73,0,0,0
2,0,0,0,0,0,511,74,0,0,0
3,0,0,0,0,1,587,74,0,0,0
4,0,0,0,0,0,512,74,0,0,0
5,0,0,0,0,0,504,74,0,0,0
6,0,0,0,0,0,515,71,0,0,0
7,0,0,0,0,3,518,71,0,0,0
8,0,0,0,0,0,519,72,0,0,0
9,0,0,0,0,0,514,72,0,0,0
10,0,0,0,0,0,518,73,0,0,0
11,0,0,0,0,3,516,74,0,0,0
12,0,0,0,0,0,522,74,0,0,0
13,0,0,0,0,0,525,73,0,0,0
14,0,0,0,0,0,530,71,0,0,0
15,0,0,0,0,3,529,74,0,0,0
0,0,0,0,0,0,525,74,0,0,0
1,0,0,0,0,0,526,73,0,0,0
2,0,0,0,0,0,525,74,0,0,0
3,0,0,0,0,3,521,74,0,0,0
4,0,0,0,0,0,524,73,0,0,0
5,0,0,0,0,0,523,74,0,0,0
6,0,0,0,0,0,520,74,0,0,0
7,0,0,0,0,3,508,73,0,0,0
8,0,0,0,0,0,495,73,0,0,0
9,0,0,0,0,0,494,73,0,0,0
10,0,0,0,0,0,496,72,0,0,0
11,0,0,0,0,3,502,72,0,0,0
12,0,0,0,0,0,509,71,0,0,0
13,0,0,0,0,0,513,70,0,0,0
14,0,0,0,0,0,509,71,0,0,0
15,0,0,0,0,3,499,71,0,0,0
0,0,0,0,0,0,495,71,0,0,0
1,0,0,0,0,0,495,72,0,0,0
2,0,0,0,0,0,494,72,0,0,0
3,0,0,0,0,3,493,71,0,0,0
4,0,0,0,0,0,494,71,0,0,0
5,0,0,0,0,0,496,71,0,0,0
6,0,0,0,0,0,501,71,0,0,0
7,0,0,0,0,3,499,72,0,0,0
8,0,0,0,0,0,504,72,0,0,0
9,0,0,0,0,0,505,71,0,0,0
10,0,0,0,0,0,502,70,0,0,0
11,0,0,0,0,3,502,70,0,0,0
12,0,0,0,0,0,505,70,0,0,0
13,0,0,0,0,0,506,71,0,0,0
14,0,0,0,0,0,511,72,0,0,0
15,0,0,0,0,0,513,71,0,0,0
0,0,0,0,0,0,514,71,0,0,0
1,0,0,0,0,0,515,71,0,0,0
2,0,0,0,0,0,519,71,0,0,0
3,0,0,0,0,3,524,71,0,0,0
4,0,0,0,0,0,524,71,0,0,0
5,0,0,0,0,0,525,71,0,0,0
6,0,0,0,0,0,527,72,0,0,0
7,0,0,0,0,3,528,71,0,0,0
8,0,0,0,0,0,530,71,0,0,0
9,0,0,0,0,0,531,71,0,0,0
10,0,0,0,0,0,527,71,0,0,0
11,0,0,0,0,3,528,70,0,0,0
12,0,0,0,0,0,529,71,0,0,0
13,0,0,0,0,0,531,71,0,0,0
14,0,0,0,0,0,530,71,0,0,0
15,0,0,0,0,3,534,71,0,0,0
0,0,0,0,0,0,531,70,0,0,0
1,0,0,0,0,0,527,69,0,0,0
2,0,0,0,0,0,524,70,0,0,0
3,0,0,0,0,3,515,69,0,0,0
4,0,0,0,0,0,515,71,0,0,0
5,0,0,0,0,0,507,71,0,0,0
6,0,0,0,0,0,496,72,0,0,0
7,0,0,0,0,3,499,71,0,0,0
8,0,0,0,0,0,497,69,0,0,0
9,0,0,0,0,0,502,71,0,0,0
10,0,0,0,0,0,516,71,0,0,0
11,0,0,0,0,3,514,71,0,0,0
12,0,0,0,0,0,515,71,0,0,0
13,0,0,0,0,0,514,69,0,0,0
14,0,0,0,0,0,514,70,0,0,0
15,0,0,0,0,3,508,70,0,0,0
0,0,0,0,0,0,505,71,0,0,0
1,0,0,0,0,0,505,71,0,0,0
2,0,0,0,0,0,498,71,0,0,0
3,0,0,0,0,3,447,71,0,0,0
4,0,0,0,0,0,448,71,0,0,0
5,0,0,0,0,0,503,69,0,0,0
6,0,0,0,0,0,552,69,0,0,0
7,0,0,0,0,3,493,69,0,0,0
8,0,0,0,0,0,500,71,0,0,0
9,0,0,0,0,0,517,70,0,0,0
10,0,0,0,0,0,520,70,0,0,0
11,0,0,0,0,0,514,71,0,0,0
12,0,0,0,0,0,510,71,0,0,0
13,0,0,0,0,0,507,71,0,0,0
14,0,0,0,0,0,506,71,0,0,0
15,0,0,0,0,3,507,71,0,0,0
0,0,0,0,0,0,507,69,0,0,0
1,0,0,0,0,0,508,71,0,0,0
2,0,0,0,0,0,509,71,0,0,0
3,0,0,0,0,3,505,71,0,0,0
4,0,0,0,0,0,505,71,0,0,0
5,0,0,0,0,0,500,71,0,0,0
6,0,0,0,0,0,497,70,0,0,0
7,0,0,0,0,3,495,70,0,0,0
8,0,0,0,0,0,495,71,0,0,0
9,0,0,0,0,0,497,70,0,0,0
10,0,0,0,0,0,503,69,0,0,0
11,0,0,0,0,3,506,71,0,0,0
12,0,0,0,0,0,511,71,0,0,0
13,0,0,0,0,0,515,70,0,0,0
14,0,0,0,0,0,527,70,0,0,0
15,0,0,0,0,3,532,70,0,0,0
0,0,0,0,0,0,541,70,0,0,0
1,0,0,0,0,0,538,71,0,0,0
2,0,0,0,0,0,540,71,0,0,0
3,0,0,0,0,3,539,69,0,0,0
4,0,0,0,0,0,540,71,0,0,0
5,0,0,0,0,0,539,69,0,0,0
6,0,0,0,0,0,530,71,0,0,0
7,0,0,0,0,3,525,71,0,0,0
8,0,0,0,0,0,524,69,0,0,0
9,0,0,0,0,0,517,71,0,0,0
10,0,0,0,0,0,521,71,0,0,0
11,0,0,0,0,3,520,71,0,0,0
12,0,0,0,0,0,524,71,0,0,0
13,0,0,0,0,0,519,69,0,0,0
14,0,0,0,0,0,514,70,0,0,0
15,0,0,0,0,3,510,71,0,0,0
0,0,0,0,0,0,512,71,0,0,0
1,0,0,0,0,0,508,71,0,0,0
2,0,0,0,0,0,509,71,0,0,0
3,0,0,0,0,3,508,70,0,0,0
4,0,0,0,0,0,505,69,0,0,0
5,0,0,0,0,0,503,69,0,0,0
6,0,0,0,0,0,505,70,0,0,0
7,0,0,0,0,0,504,71,0,0,0
8,0,0,0,0,0,502,71,0,0,0
9,0,0,0,0,0,503,71,0,0,0
10,0,0,0,0,0,504,71,0,0,0
11,0,0,0,0,3,506,71,0,0,0
12,0,0,0,0,0,509,71,0,0,0
13,0,0,0,0,0,507,71,0,0,0
14,0,0,0,0,0,508,71,0,0,0
15,0,0,0,0,3,510,71,0,0,0
0,0,0,0,0,0,511,71,0,0,0
1,0,0,0,0,0,508,71,0,0,0
2,0,0,0,0,0,511,71,0,0,0
3,0,0,0,0,3,510,69,0,0,0
4,0,0,0,0,0,507,71,0,0,0
5,0,0,0,0,0,505,71,0,0,0
6,0,0,0,0,0,509,71,0,0,0
7,0,0,0,0,3,508,69,0,0,0
8,0,0,0,0,0,509,69,0,0,0
9,0,0,0,0,0,508,71,0,0,0
10,0,0,0,0,0,503,71,0,0,0
11,0,0,0,0,3,501,70,0,0,0
12,0,0,0,0,0,499,69,0,0,0
13,0,0,0,0,0,496,71,0,0,0
14,0,0,0,0,0,500,71,0,0,0
15,0,0,0,0,3,501,69,0,0,0
0,0,0,0,0,0,509,71,0,0,0
1,0,0,0,0,0,518,71,0,0,0
2,0,0,0,0,0,519,70,0,0,0
3,0,0,0,0,3,519,68,0,0,0
4,0,0,0,0,0,518,71,0,0,0
5,0,0,0,0,0,519,71,0,0,0
6,0,0,0,0,0,522,71,0,0,0
7,0,0,0,0,3,522,71,0,0,0
8,0,0,0,0,0,524,71,0,0,0
9,0,0,0,0,0,497,70,0,0,0
10,0,0,0,0,0,442,71,0,0,0
11,0,0,0,0,3,459,71,0,0,0
12,0,0,0,0,0,530,71,0,0,0
13,0,0,0,0,0,552,69,0,0,0
14,0,0,0,0,0,497,71,0,0,0
15,0,0,0,0,3,517,70,0,0,0
0,0,0,0,0,0,524,69,0,0,0
1,0,0,0,0,0,522,69,0,0,0
2,0,0,0,0,0,523,70,0,0,0
3,0,0,0,0,0,519,70,0,0,0
4,0,0,0,0,0,519,71,0,0,0
5,0,0,0,0,0,513,71,0,0,0
6,0,0,0,0,0,512,70,0,0,0
7,0,0,0,0,3,504,70,0,0,0
8,0,0,0,0,0,505,69,0,0,0
9,0,0,0,0,0,505,70,0,0,0
10,0,0,0,0,0,504,68,0,0,0
11,0,0,0,0,3,498,70,0,0,0
12,0,0,0,0,0,496,71,0,0,0
13,0,0,0,0,0,489,69,0,0,0
14,0,0,0,0,0,488,69,0,0,0
15,0,0,0,0,3,487,68,0,0,0
0,0,0,0,0,0,486,69,0,0,0
1,0,0,0,0,0,487,70,0,0,0
2,0,0,0,0,0,488,71,0,0,0
3,0,0,0,0,3,493,71,0,0,0
4,0,0,0,0,0,497,70,0,0,0
5,0,0,0,0,0,505,69,0,0,0
6,0,0,0,0,0,514,69,0,0,0
7,0,0,0,0,0,520,70,0,0,0
8,0,0,0,0,0,524,70,0,0,0
9,0,0,0,0,0,525,70,0,0,0
10,0,0,0,0,0,525,71,0,0,0
11,0,0,0,0,3,521,70,0,0,0
12,0,0,0,0,0,523,70,0,0,0
13,0,0,0,0,0,518,70,0,0,0
14,0,0,0,0,0,514,70,0,0,0
15,0,0,0,0,3,513,70,0,0,0
0,0,0,0,0,0,512,69,0,0,0
1,0,0,0,0,0,507,68,0,0,0
2,0,0,0,0,0,505,69,0,0,0
3,0,0,0,0,3,504,69,0,0,0
4,0,0,0,0,0,503,70,0,0,0
5,0,0,0,0,0,504,71,0,0,0
6,0,0,0,0,0,507,70,0,0,0
7,0,0,0,0,3,505,71,0,0,0
8,0,0,0,0,0,505,70,0,0,0
9,0,0,0,0,0,505,71,0,0,0
10,0,0,0,0,0,504,71,0,0,0
11,0,0,0,0,3,502,71,0,0,0
12,0,0,0,0,0,502,70,0,0,0
13,0,0,0,0,0,499,69,0,0,0
14,0,0,0,0,0,499,71,0,0,0
15,0,0,0,0,3,498,71,0,0,0
0,0,0,0,0,0,501,71,0,0,0
1,0,0,0,0,0,499,69,0,0,0
2,0,0,0,0,0,498,69,0,0,0
3,0,0,0,0,3,492,70,0,0,0
4,0,0,0,0,0,493,69,0,0,0
5,0,0,0,0,0,492,71,0,0,0
6,0,0,0,0,0,491,71,0,0,0
7,0,0,0,0,3,494,71,0,0,0
8,0,0,0,0,0,496,70,0,0,0
9,0,0,0,0,0,495,69,0,0,0
10,0,0,0,0,0,498,71,0,0,0
11,0,0,0,0,3,499,71,0,0,0
12,0,0,0,0,0,503,71,0,0,0
13,0,0,0,0,0,506,69,0,0,0
14,0,0,0,0,0,509,71,0,0,0
15,0,0,0,0,3,510,70,0,0,0
0,0,0,0,0,0,508,69,0,0,0
1,0,0,0,0,0,502,69,0,0,0
2,0,0,0,0,0,503,71,0,0,0
3,0,0,0,0,0,502,71,0,0,0
4,0,0,0,0,0,494,70,0,0,0
5,0,0,0,0,0,491,70,0,0,0
6,0,0,0,0,0,489,69,0,0,0
7,0,0,0,0,3,477,71,0,0,0
8,0,0,0,0,0,479,71,0,0,0
9,0,0,0,0,0,485,71,0,0,0
10,0,0,0,0,0,485,70,0,0,0
11,0,0,0,0,3,494,69,0,0,0
12,0,0,0,0,0,505,70,0,0,0
13,0,0,0,0,0,505,71,0,0,0
14,0,0,0,0,0,500,69,0,0,0
15,0,0,0,0,3,500,69,0,0,0
0,0,0,0,0,0,502,71,0,0,0
1,0,0,0,0,0,501,71,0,0,0
2,0,0,0,0,0,504,71,0,0,0
3,0,0,0,0,3,509,69,0,0,0
4,0,0,0,0,0,491,70,0,0,0
5,0,0,0,0,0,432,70,0,0,0
6,0,0,0,0,0,451,71,0,0,0
7,0,0,0,0,3,527,71,0,0,0
8,0,0,0,0,0,543,71,0,0,0
9,0,0,0,0,0,487,71,0,0,0
10,0,0,0,0,0,503,71,0,0,0
11,0,0,0,0,3,510,71,0,0,0
12,0,0,0,0,0,511,71,0,0,0
13,0,0,0,0,0,515,69,0,0,0
14,0,0,0,0,0,515,70,0,0,0
15,0,0,0,0,3,517,69,0,0,0
0,0,0,0,0,0,515,70,0,0,0
1,0,0,0,0,0,513,70,0,0,0
2,0,0,0,0,0,513,71,0,0,0
3,0,0,0,0,3,513,70,0,0,0
4,0,0,0,0,0,515,69,0,0,0
5,0,0,0,0,0,511,69,0,0,0
6,0,0,0,0,0,507,71,0,0,0
7,0,0,0,0,3,500,71,0,0,0
8,0,0,0,0,0,499,69,0,0,0
9,0,0,0,0,0,496,72,0,0,0
10,0,0,0,0,0,494,72,0,0,0
11,0,0,0,0,3,493,72,0,0,0
12,0,0,0,0,0,495,71,0,0,0
13,0,0,0,0,0,492,72,0,0,0
14,0,0,0,0,0,489,71,0,0,0
15,0,0,0,0,1,493,71,0,0,0
0,0,0,0,0,0,503,71,0,0,0
1,0,0,0,0,0,515,70,0,0,0
2,0,0,0,0,0,526,71,0,0,0
3,0,0,0,0,3,525,71,0,0,0
4,0,0,0,0,0,527,70,0,0,0
5,0,0,0,0,0,527,70,0,0,0
6,0,0,0,0,0,529,70,0,0,0
7,0,0,0,0,3,529,71,0,0,0
8,0,0,0,0,0,532,71,0,0,0
9,0,0,0,0,0,528,72,0,0,0
10,0,0,0,0,0,528,73,0,0,0
11,0,0,0,0,3,525,73,0,0,0
12,0,0,0,0,0,524,73,0,0,0
13,0,0,0,0,0,524,73,0,0,0
14,0,0,0,0,0,525,72,0,0,0
15,0,0,0,0,3,527,73,0,0,0
0,0,0,0,0,0,528,73,0,0,0
1,0,0,0,0,0,528,73,0,0,0
2,0,0,0,0,0,526,73,0,0,0
3,0,0,0,0,3,517,73,0,0,0
4,0,0,0,0,0,518,72,0,0,0
5,0,0,0,0,0,517,71,0,0,0
6,0,0,0,0,0,518,73,0,0,0
7,0,0,0,0,3,516,71,0,0,0
8,0,0,0,0,0,515,71,0,0,0
9,0,0,0,0,0,515,71,0,0,0
10,0,0,0,0,0,519,73,0,0,0
11,0,0,0,0,3,519,73,0,0,0
12,0,0,0,0,0,519,72,0,0,0
13,0,0,0,0,0,516,72,0,0,0
14,0,0,0,0,0,517,71,0,0,0
15,0,0,0,0,3,513,73,0,0,0
0,0,0,0,0,0,515,72,0,0,0
1,0,0,0,0,0,513,73,0,0,0
2,0,0,0,0,0,515,74,0,0,0
3,0,0,0,0,3,514,73,0,0,0
4,0,0,0,0,0,515,73,0,0,0
5,0,0,0,0,0,513,73,0,0,0
6,0,0,0,0,0,514,72,0,0,0
7,0,0,0,0,3,512,71,0,0,0
8,0,0,0,0,0,514,71,0,0,0
9,0,0,0,0,0,514,71,0,0,0
10,0,0,0,0,0,513,73,0,0,0
11,0,0,0,0,0,510,73,0,0,0
12,0,0,0,0,0,507,71,0,0,0
13,0,0,0,0,0,505,73,0,0,0
14,0,0,0,0,0,505,74,0,0,0
15,0,0,0,0,3,505,73,0,0,0
0,0,0,0,0,0,511,71,0,0,0
1,0,0,0,0,0,508,71,0,0,0
2,0,0,0,0,0,511,74,0,0,0
3,0,0,0,0,3,507,73,0,0,0
4,0,0,0,0,0,504,73,0,0,0
5,0,0,0,0,0,504,73,0,0,0
6,0,0,0,0,0,506,72,0,0,0
7,0,0,0,0,3,512,73,0,0,0
8,0,0,0,0,0,516,71,0,0,0
9,0,0,0,0,0,517,71,0,0,0
10,0,0,0,0,0,516,71,0,0,0
11,0,0,0,0,3,515,73,0,0,0
12,0,0,0,0,0,520,73,0,0,0
13,0,0,0,0,0,523,73,0,0,0
14,0,0,0,0,0,525,74,0,0,0
15,0,0,0,0,3,526,73,0,0,0
0,0,0,0,0,0,512,71,0,0,0
1,0,0,0,0,0,450,72,0,0,0
2,0,0,0,0,0,446,72,0,0,0
3,0,0,0,0,3,511,71,0,0,0
4,0,0,0,0,0,570,71,0,0,0
5,0,0,0,0,0,503,71,0,0,0
6,0,0,0,0,0,512,73,0,0,0
7,0,0,0,0,3,523,73,0,0,0
8,0,0,0,0,0,519,74,0,0,0
9,0,0,0,0,0,517,74,0,0,0
10,0,0,0,0,0,519,74,0,0,0
11,0,0,0,0,3,517,74,0,0,0
12,0,0,0,0,0,517,73,0,0,0
13,0,0,0,0,0,515,73,0,0,0
14,0,0,0,0,0,514,73,0,0,0
15,0,0,0,0,3,511,73,0,0,0
0,0,0,0,0,0,512,72,0,0,0
1,0,0,0,0,0,511,71,0,0,0
2,0,0,0,0,0,508,73,0,0,0
3,0,0,0,0,3,504,73,0,0,0
4,0,0,0,0,0,499,73,0,0,0
5,0,0,0,0,0,495,73,0,0,0
6,0,0,0,0,0,494,73,0,0,0
7,0,0,0,0,0,490,73,0,0,0
8,0,0,0,0,0,490,71,0,0,0
9,0,0,0,0,0,490,73,0,0,0
10,0,0,0,0,0,486,74,0,0,0
11,0,0,0,0,3,487,73,0,0,0
12,0,0,0,0,0,496,73,0,0,0
13,0,0,0,0,0,505,74,0,0,0
14,0,0,0,0,0,519,74,0,0,0
15,0,0,0,0,3,522,73,0,0,0
0,0,0,0,0,0,525,74,0,0,0
1,0,0,0,0,0,522,71,0,0,0
2,0,0,0,0,0,521,71,0,0,0
3,0,0,0,0,3,517,71,0,0,0
4,0,0,0,0,0,513,72,0,0,0
5,0,0,0,0,0,507,73,0,0,0
6,0,0,0,0,0,505,74,0,0,0
7,0,0,0,0,3,508,74,0,0,0
8,0,0,0,0,0,504,72,0,0,0
9,0,0,0,0,0,504,71,0,0,0
10,0,0,0,0,0,510,73,0,0,0
11,0,0,0,0,3,512,73,0,0,0
12,0,0,0,0,0,515,74,0,0,0
13,0,0,0,0,0,513,74,0,0,0
14,0,0,0,0,0,515,74,0,0,0
15,0,0,0,0,3,515,73,0,0,0
0,0,0,0,0,0,515,71,0,0,0
1,0,0,0,0,0,515,72,0,0,0
2,0,0,0,0,0,512,72,0,0,0
3,0,0,0,0,3,509,73,0,0,0
4,0,0,0,0,0,510,74,0,0,0
5,0,0,0,0,0,513,72,0,0,0
6,0,0,0,0,0,520,71,0,0,0
7,0,0,0,0,3,520,73,0,0,0
8,0,0,0,0,0,523,73,0,0,0
9,0,0,0,0,0,516,73,0,0,0
10,0,0,0,0,0,516,73,0,0,0
11,0,0,0,0,3,513,72,0,0,0
12,0,0,0,0,0,514,72,0,0,0
13,0,0,0,0,0,516,73,0,0,0
14,0,0,0,0,0,518,71,0,0,0
15,0,0,0,0,3,523,72,0,0,0
0,0,0,0,0,0,524,71,0,0,0
1,0,0,0,0,0,519,71,0,0,0
2,0,0,0,0,0,523,71,0,0,0
3,0,0,0,0,0,523,71,0,0,0
4,0,0,0,0,0,527,72,0,0,0
5,0,0,0,0,0,524,74,0,0,0
6,0,0,0,0,0,522,73,0,0,0
7,0,0,0,0,3,515,73,0,0,0
8,0,0,0,0,0,512,73,0,0,0
9,0,0,0,0,0,507,73,0,0,0
10,0,0,0,0,0,504,73,0,0,0
11,0,0,0,0,3,507,73,0,0,0
12,0,0,0,0,0,509,73,0,0,0
13,0,0,0,0,0,519,73,0,0,0
14,0,0,0,0,0,526,73,0,0,0
15,0,0,0,0,3,524,73,0,0,0
0,0,0,0,0,0,520,73,0,0,0
1,0,0,0,0,0,515,73,0,0,0
2,0,0,0,0,0,515,73,0,0,0
3,0,0,0,0,3,512,74,0,0,0
4,0,0,0,0,0,513,73,0,0,0
5,0,0,0,0,0,515,73,0,0,0
6,0,0,0,0,0,504,73,0,0,0
7,0,0,0,0,3,444,73,0,0,0
8,0,0,0,0,0,437,73,0,0,0
9,0,0,0,0,0,493,73,0,0,0
10,0,0,0,0,0,566,73,0,0,0
11,0,0,0,0,3,500,71,0,0,0
12,0,0,0,0,0,495,73,0,0,0
13,0,0,0,0,0,504,73,0,0,0
14,0,0,0,0,0,508,73,0,0,0
15,0,0,0,0,3,505,73,0,0,0
0,0,0,0,0,0,510,73,0,0,0
1,0,0,0,0,0,509,73,0,0,0
2,0,0,0,0,0,506,73,0,0,0
3,0,0,0,0,3,504,73,0,0,0
4,0,0,0,0,0,507,73,0,0,0
5,0,0,0,0,0,508,73,0,0,0
6,0,0,0,0,0,505,73,0,0,0
7,0,0,0,0,3,499,72,0,0,0
8,0,0,0,0,0,495,72,0,0,0
9,0,0,0,0,0,491,71,0,0,0
10,0,0,0,0,0,489,72,0,0,0
11,0,0,0,0,3,486,73,0,0,0
12,0,0,0,0,0,488,73,0,0,0
13,0,0,0,0,0,482,73,0,0,0
14,0,0,0,0,0,480,71,0,0,0
15,0,0,0,0,0,477,71,0,0,0
0,0,0,0,0,0,478,73,0,0,0
1,0,0,0,0,0,480,72,0,0,0
2,0,0,0,0,0,489,71,0,0,0
3,0,0,0,0,3,499,71,0,0,0
4,0,0,0,0,0,516,71,0,0,0
5,0,0,0,0,0,519,71,0,0,0
6,0,0,0,0,0,524,73,0,0,0
7,0,0,0,0,3,520,73,0,0,0
8,0,0,0,0,0,518,73,0,0,0
9,0,0,0,0,0,514,73,0,0,0
10,0,0,0,0,0,515,73,0,0,0
11,0,0,0,0,3,511,73,0,0,0
12,0,0,0,0,0,515,73,0,0,0
13,0,0,0,0,0,515,73,0,0,0
14,0,0,0,0,0,515,72,0,0,0
15,0,0,0,0,3,512,71,0,0,0
0,0,0,0,0,0,510,71,0,0,0
1,0,0,0,0,0,507,72,0,0,0
2,0,0,0,0,0,508,73,0,0,0
3,0,0,0,0,1,504,73,0,0,0
4,0,0,0,0,0,501,73,0,0,0
5,0,0,0,0,0,498,73,0,0,0
6,0,0,0,0,0,500,73,0,0,0
7,0,0,0,0,3,502,73,0,0,0
8,0,0,0,0,0,504,72,0,0,0
9,0,0,0,0,0,503,73,0,0,0
10,0,0,0,0,0,505,73,0,0,0
11,0,0,0,0,3,507,73,0,0,0
12,0,0,0,0,0,510,73,0,0,0
