user_id,scenary_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
65,CarAccident,real_life,1686818542,1686818542,X=-10446.162 Y=-431.665 Z=98.322,X=0.102 Y=0.227 Z=0.000,0.950003
65,CarAccident,virtual_reality,1686818542,1686818544,X=-10446.162 Y=-431.665 Z=3.322,X=-10570.514 Y=-78.530 Z=3.322,3.743899
65,CarAccident,real_life,1686818544,1686818544,X=-10570.514 Y=-78.530 Z=98.322,X=0.032 Y=0.022 Z=0.000,0.95
65,CarAccident,virtual_reality,1686818544,1686818551,X=-10570.514 Y=-78.530 Z=3.322,X=-10542.461 Y=-116.094 Z=3.322,0.720811
65,CarAccident,real_life,1686818546,1686818546,X=-10570.514 Y=-78.530 Z=98.322,X=-17.193 Y=5.978 Z=0.000,0.182261
65,CarAccident,real_life,1686818548,1686818548,X=-10570.514 Y=-78.530 Z=98.322,X=3.657 Y=-7.031 Z=0.000,0.245756
65,CarAccident,real_life,1686818548,1686818548,X=-10570.514 Y=-78.530 Z=98.322,X=17.152 Y=-24.298 Z=0.000,0.219153
65,CarAccident,real_life,1686818549,1686818549,X=-10570.514 Y=-78.530 Z=98.322,X=28.146 Y=-37.787 Z=0.000,0.174021
65,CarAccident,virtual_reality,1686818551,1686818558,X=-10542.461 Y=-116.094 Z=3.322,X=-10601.888 Y=-29.151 Z=3.322,1.170609
65,CarAccident,real_life,1686818552,1686818552,X=-10570.514 Y=-78.530 Z=98.322,X=26.092 Y=-38.712 Z=0.000,0.950272
65,CarAccident,real_life,1686818555,1686818555,X=-10570.514 Y=-78.530 Z=98.322,X=17.040 Y=-24.052 Z=0.000,0.172294
65,CarAccident,real_life,1686818555,1686818555,X=-10570.514 Y=-78.530 Z=98.322,X=4.552 Y=-14.690 Z=0.000,0.156079
65,CarAccident,real_life,1686818556,1686818556,X=-10570.514 Y=-78.530 Z=98.322,X=-12.805 Y=-8.449 Z=0.000,0.184442
65,CarAccident,real_life,1686818556,1686818556,X=-10570.514 Y=-78.530 Z=98.322,X=-22.907 Y=-4.285 Z=0.000,0.109273
65,CarAccident,virtual_reality,1686818558,1686818558,X=-10601.888 Y=-29.151 Z=3.322,X=-10608.862 Y=-20.839 Z=3.322,0.108504
65,CarAccident,real_life,1686818558,1686818558,X=-10608.862 Y=-20.839 Z=98.322,X=-4.901 Y=-4.221 Z=0.000,0.9522
65,CarAccident,virtual_reality,1686818558,1686818561,X=-10608.862 Y=-20.839 Z=3.322,X=-10437.288 Y=-348.854 Z=3.322,3.701776
65,CarAccident,real_life,1686818559,1686818559,X=-10608.862 Y=-20.839 Z=98.322,X=1.918 Y=-15.636 Z=0.000,0.132964
65,CarAccident,real_life,1686818559,1686818559,X=-10608.862 Y=-20.839 Z=98.322,X=-3.594 Y=-24.544 Z=0.000,0.10475
65,CarAccident,real_life,1686818560,1686818560,X=-10608.862 Y=-20.839 Z=98.322,X=-14.551 Y=-30.982 Z=0.000,0.127085
65,CarAccident,real_life,1686818561,1686818561,X=-10437.288 Y=-348.854 Z=98.322,X=-0.024 Y=0.652 Z=0.000,0.950022
65,CarAccident,virtual_reality,1686818561,1686818564,X=-10437.288 Y=-348.854 Z=3.322,X=-10200.021 Y=-676.382 Z=3.322,4.044381
65,CarAccident,real_life,1686818564,1686818564,X=-10200.021 Y=-676.382 Z=98.322,X=-0.160 Y=-0.062 Z=0.000,0.950002
65,CarAccident,virtual_reality,1686818564,1686818565,X=-10200.021 Y=-676.382 Z=3.322,X=-9986.956 Y=-1036.418 Z=3.322,4.183577
65,CarAccident,real_life,1686818565,1686818565,X=-9986.956 Y=-1036.418 Z=98.322,X=0.225 Y=0.109 Z=0.000,0.950003
65,CarAccident,virtual_reality,1686818565,1686818566,X=-9986.956 Y=-1036.418 Z=3.322,X=-9789.135 Y=-1419.460 Z=3.322,4.31108
65,CarAccident,real_life,1686818566,1686818566,X=-9789.135 Y=-1419.460 Z=98.322,X=-0.141 Y=-0.031 Z=0.000,0.950001
65,CarAccident,virtual_reality,1686818566,1686818567,X=-9789.135 Y=-1419.460 Z=3.322,X=-9585.451 Y=-1817.601 Z=3.322,4.472174
65,CarAccident,virtual_reality,1686818567,1686818568,X=-9585.451 Y=-1817.601 Z=3.322,X=-9459.147 Y=-2128.793 Z=5.726,3.358557
65,CarAccident,real_life,1686818569,1686818569,X=-9459.147 Y=-2128.793 Z=100.726,X=-0.035 Y=-0.213 Z=0.000,0.950002
