id,user_id,scenario_type,move_type,start_datetime,end_datetime,start_position,end_position,distance
24,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:45.901","2024-10-25 13:47:46.283","(12504.394531;-3594.681396)","(12477.896484;-3973.804688)","3.800483"
25,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:46.574","2024-10-25 13:47:46.712","(12478.541992;-3975.412598)","(12502.794922;-4199.505371)","2.254013"
26,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:45.875","2024-10-25 13:47:48.391","(0.0;0.0)","(-3.90159;22.245758)","0.225853"
27,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:48.637","2024-10-25 13:47:48.749","(12508.053711;-4230.621582)","(12525.393555;-4249.685547)","0.257701"
28,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:48.401","2024-10-25 13:47:49.419","(0.0;0.0)","(2.425055;9.963867)","0.102547"
29,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:49.427","2024-10-25 13:47:50.970","(2.425055;9.963867)","(9.950157;-1.765892)","0.139361"
30,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:50.980","2024-10-25 13:47:51.490","(9.950157;-1.765892)","(1.591152;-38.002369)","0.371881"
31,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:51.500","2024-10-25 13:47:51.996","(1.591152;-38.002369)","(1.035398;-49.977989)","0.119885"
32,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:52.6","2024-10-25 13:47:52.550","(1.035398;-49.977989)","(-11.258337;-48.330265)","0.124037"
33,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:53.521","2024-10-25 13:47:53.904","(12537.563477;-4206.614746)","(12702.859375;-4276.203125)","1.793467"
34,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:52.559","2024-10-25 13:47:55.631","(0.0;0.0)","(29.023918;-24.5488)","0.380136"
35,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:55.641","2024-10-25 13:47:56.150","(29.023918;-24.5488)","(39.299694;-11.296465)","0.167695"
36,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:56.160","2024-10-25 13:47:56.668","(39.299694;-11.296465)","(18.69828;-0.377247)","0.233163"
37,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:56.678","2024-10-25 13:47:57.172","(18.69828;-0.377247)","(15.611752;-12.473951)","0.124843"
38,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:57.183","2024-10-25 13:47:57.692","(15.611752;-12.473951)","(12.593052;-30.607519)","0.183831"
39,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:58.164","2024-10-25 13:47:58.721","(12686.695312;-4244.499512)","(13029.804688;-3858.695312)","5.163031"
40,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:59.92","2024-10-25 13:47:59.275","(13030.598633;-3857.712891)","(13095.464844;-3732.085205)","1.413859"
41,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:47:59.646","2024-10-25 13:47:59.721","(13097.214844;-3730.029785)","(13100.0;-3660.0)","0.70085"
42,"AB","S1_BasicMechanics","virtual_reality","2024-10-25 13:48:0.174","2024-10-25 13:48:0.202","(13100.438477;-3658.142822)","(13040.0;-3580.0)","0.987881"
43,"AB","S1_BasicMechanics","real_life","2024-10-25 13:47:57.702","2024-10-25 13:48:1.270","(0.0;0.0)","(-6.481812;19.095972)","0.201661"
