id,user_id,scenario_type,input_type,input_state,hand_location,hand_rotation,event_datetime
167,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(12.270691;1.010215;7.718185)","(-5.101613;13.172591;99.77475)","2024-10-25 13:49:14.277"
168,"AB","S1_BasicMechanics","IA_Menu_Interact_Right","started","Right","(9.446289;7.368044;7.281906)","(-4.073679;46.532475;99.399963)","2024-10-25 13:49:14.915"
169,"AB","S1_BasicMechanics","IA_Menu_Interact_Right","completed","Right","(9.935036;7.229828;7.283264)","(-2.401465;46.018467;98.262047)","2024-10-25 13:49:15.13"
170,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(5.660851;23.732933;19.368217)","(-14.017293;-40.345215;115.46199)","2024-10-25 13:49:16.408"
171,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(4.412712;24.84445;18.878883)","(-3.394637;-43.270061;106.072197)","2024-10-25 13:49:16.511"
172,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(10.925001;40.144741;9.061577)","(29.098387;46.6577;-62.93972)","2024-10-25 13:49:33.608"
173,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(3.921526;43.855682;39.269638)","(154.747284;63.050941;54.691944)","2024-10-25 13:49:33.964"
174,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(21.705744;16.624586;27.726463)","(-120.276268;73.068451;21.45557)","2024-10-25 13:49:51.453"
175,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(22.008841;14.85478;22.329369)","(-75.887421;73.993973;63.08749)","2024-10-25 13:49:52.91"
176,"AB","S1_BasicMechanics","IA_Move_Right","started","Right","(29.464235;8.312951;0.843658)","(-11.779918;49.449089;178.877823)","2024-10-25 13:49:52.810"
177,"AB","S1_BasicMechanics","IA_Move_Right","completed","Right","(28.874617;9.978558;4.142906)","(-10.959864;50.045513;176.560181)","2024-10-25 13:49:52.941"
