id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
136,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.11917;0.119431;0.119702;0.119964;0.120239;0.120484;0.12077;0.121038;0.121302;0.121561;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:42.715;2024-10-25 13:53:43.215;2024-10-25 13:53:43.740;2024-10-25 13:53:44.241;2024-10-25 13:53:44.770;2024-10-25 13:53:45.271;2024-10-25 13:53:45.793;2024-10-25 13:53:46.291;2024-10-25 13:53:46.801;2024-10-25 13:53:47.319;]"
137,"AB","T2_BasicEmergency","2","[1.995113;1.995113;1.997244;2.013102;2.061069;2.35509;2.34674;2.338682;2.424833;2.505837;]","[0.127066;0.127345;0.127634;0.127914;0.128214;0.128487;0.128847;0.129181;0.12952;0.129859;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2047.665161;12124.258789);(2041.474609;12138.455078);(2026.38147;12159.141602);(1954.78894;12096.21582);(1957.542603;12088.364258);(1959.706055;11998.689453);(1940.077515;12019.875);(1921.536011;12024.908203);]","[2024-10-25 13:53:42.715;2024-10-25 13:53:43.215;2024-10-25 13:53:43.740;2024-10-25 13:53:44.241;2024-10-25 13:53:44.770;2024-10-25 13:53:45.271;2024-10-25 13:53:45.793;2024-10-25 13:53:46.291;2024-10-25 13:53:46.801;2024-10-25 13:53:47.342;]"
138,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.135734;0.136037;0.136333;0.136636;0.136933;0.137224;0.137516;0.137817;0.138122;0.13841;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:47.815;2024-10-25 13:53:48.339;2024-10-25 13:53:48.853;2024-10-25 13:53:49.375;2024-10-25 13:53:49.902;2024-10-25 13:53:50.406;2024-10-25 13:53:50.909;2024-10-25 13:53:51.415;2024-10-25 13:53:51.941;2024-10-25 13:53:52.438;]"
139,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.12183;0.122102;0.122368;0.12264;0.122907;0.123168;0.12343;0.1237;0.123973;0.124233;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:47.815;2024-10-25 13:53:48.339;2024-10-25 13:53:48.853;2024-10-25 13:53:49.375;2024-10-25 13:53:49.902;2024-10-25 13:53:50.406;2024-10-25 13:53:50.909;2024-10-25 13:53:51.415;2024-10-25 13:53:51.941;2024-10-25 13:53:52.465;]"
140,"AB","T2_BasicEmergency","2","[2.576361;2.62145;2.620819;2.609471;2.596415;2.530256;2.579508;2.594545;2.606283;2.544147;]","[0.130227;0.130604;0.130978;0.131358;0.131729;0.132087;0.132443;0.132818;0.133197;0.133555;]","[(1907.874756;12024.650391);(1898.880737;12027.342773);(1899.104126;12028.860352);(1901.45874;12026.395508);(1902.509277;12027.222656);(1917.181274;12024.53125);(1907.131348;12030.067383);(1904.432129;12027.805664);(1901.917114;12028.417969);(1915.623535;12022.079102);]","[2024-10-25 13:53:47.815;2024-10-25 13:53:48.339;2024-10-25 13:53:48.853;2024-10-25 13:53:49.375;2024-10-25 13:53:49.902;2024-10-25 13:53:50.406;2024-10-25 13:53:50.909;2024-10-25 13:53:51.415;2024-10-25 13:53:51.941;2024-10-25 13:53:52.489;]"
141,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.138708;0.139004;0.139297;0.139589;0.13988;0.140182;0.140475;0.14077;0.141067;0.141353;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:52.941;2024-10-25 13:53:53.467;2024-10-25 13:53:53.976;2024-10-25 13:53:54.489;2024-10-25 13:53:54.991;2024-10-25 13:53:55.495;2024-10-25 13:53:55.995;2024-10-25 13:53:56.502;2024-10-25 13:53:57.26;2024-10-25 13:53:57.521;]"
142,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.124499;0.124765;0.125028;0.125291;0.125552;0.125823;0.126086;0.126351;0.126617;0.126874;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:52.941;2024-10-25 13:53:53.467;2024-10-25 13:53:53.976;2024-10-25 13:53:54.489;2024-10-25 13:53:54.991;2024-10-25 13:53:55.495;2024-10-25 13:53:55.996;2024-10-25 13:53:56.502;2024-10-25 13:53:57.26;2024-10-25 13:53:57.545;]"
143,"AB","T2_BasicEmergency","2","[2.408561;2.280836;2.19721;2.177655;2.078712;2.094234;2.241788;2.308368;2.418217;2.498374;]","[0.133908;0.134241;0.134555;0.134861;0.135157;0.135458;0.135764;0.136086;0.136424;0.136762;]","[(1944.525146;12008.506836);(1974.231445;11991.959961);(1995.346924;11984.352539);(2000.919434;11983.289062);(2027.411865;11988.484375);(2021.786621;11991.186523);(1982.595337;11990.499023);(1957.898682;11887.969727);(1932.961182;11892.300781);(1912.176147;11875.541992);]","[2024-10-25 13:53:52.941;2024-10-25 13:53:53.467;2024-10-25 13:53:53.976;2024-10-25 13:53:54.489;2024-10-25 13:53:54.991;2024-10-25 13:53:55.495;2024-10-25 13:53:55.996;2024-10-25 13:53:56.502;2024-10-25 13:53:57.26;2024-10-25 13:53:57.568;]"
144,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.141644;0.141939;0.142245;0.142532;0.142829;0.143122;0.143421;0.143717;0.144007;0.144304;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:58.21;2024-10-25 13:53:58.549;2024-10-25 13:53:59.60;2024-10-25 13:53:59.554;2024-10-25 13:54:0.66;2024-10-25 13:54:0.576;2024-10-25 13:54:1.88;2024-10-25 13:54:1.592;2024-10-25 13:54:2.102;2024-10-25 13:54:2.606;]"
145,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.127135;0.1274;0.127675;0.127932;0.128198;0.128462;0.12873;0.128995;0.129256;0.129523;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:58.21;2024-10-25 13:53:58.549;2024-10-25 13:53:59.60;2024-10-25 13:53:59.554;2024-10-25 13:54:0.66;2024-10-25 13:54:0.576;2024-10-25 13:54:1.88;2024-10-25 13:54:1.592;2024-10-25 13:54:2.102;2024-10-25 13:54:2.633;]"
146,"AB","T2_BasicEmergency","2","[2.522645;2.54481;2.433441;2.38354;2.400594;2.408759;2.454272;2.453624;2.451322;2.4435;]","[0.137113;0.137471;0.137836;0.138161;0.138508;0.138845;0.139195;0.139544;0.139885;0.140235;]","[(1907.55835;11871.980469);(1907.70874;11905.132812);(1935.658691;11943.645508);(1947.917603;12025.363281);(1948.035889;12008.242188);(1943.412476;12013.09668);(1934.003906;12015.508789);(1934.147461;12015.900391);(1934.619141;12014.298828);(1936.547852;12009.365234);]","[2024-10-25 13:53:58.21;2024-10-25 13:53:58.549;2024-10-25 13:53:59.60;2024-10-25 13:53:59.554;2024-10-25 13:54:0.66;2024-10-25 13:54:0.577;2024-10-25 13:54:1.88;2024-10-25 13:54:1.592;2024-10-25 13:54:2.102;2024-10-25 13:54:2.656;]"
147,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.144595;0.144895;0.14517;0.14549;0.145788;0.146078;0.146373;0.146676;0.146969;0.147262;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:3.119;2024-10-25 13:54:3.653;2024-10-25 13:54:4.156;2024-10-25 13:54:4.684;2024-10-25 13:54:5.169;2024-10-25 13:54:5.679;2024-10-25 13:54:6.189;2024-10-25 13:54:6.712;2024-10-25 13:54:7.218;2024-10-25 13:54:7.723;]"
148,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.129784;0.130053;0.1303;0.130587;0.130855;0.131115;0.131379;0.131652;0.131915;0.132177;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:3.119;2024-10-25 13:54:3.653;2024-10-25 13:54:4.156;2024-10-25 13:54:4.684;2024-10-25 13:54:5.169;2024-10-25 13:54:5.679;2024-10-25 13:54:6.189;2024-10-25 13:54:6.712;2024-10-25 13:54:7.218;2024-10-25 13:54:7.748;]"
149,"AB","T2_BasicEmergency","2","[2.322565;2.162277;2.044454;2.003065;1.981964;1.981965;1.981964;1.981964;1.981964;1.981964;]","[0.140568;0.140889;0.141164;0.141475;0.141759;0.142035;0.142315;0.142604;0.142882;0.14316;]","[(1965.5802;11976.87207);(2005.992798;12004.948242);(2037.256714;12049.298828);(2051.301025;12051.243164);(2056.470947;12047.289062);(2056.471436;12047.287109);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:3.119;2024-10-25 13:54:3.653;2024-10-25 13:54:4.156;2024-10-25 13:54:4.684;2024-10-25 13:54:5.169;2024-10-25 13:54:5.679;2024-10-25 13:54:6.189;2024-10-25 13:54:6.712;2024-10-25 13:54:7.218;2024-10-25 13:54:7.772;]"
150,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.147552;0.147846;0.148143;0.148441;0.148736;0.149027;0.149324;0.149614;0.149912;0.150201;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:8.212;2024-10-25 13:54:8.735;2024-10-25 13:54:9.243;2024-10-25 13:54:9.757;2024-10-25 13:54:10.259;2024-10-25 13:54:10.773;2024-10-25 13:54:11.274;2024-10-25 13:54:11.772;2024-10-25 13:54:12.301;2024-10-25 13:54:12.787;]"
151,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.132438;0.132702;0.132968;0.133236;0.1335;0.133762;0.134028;0.134289;0.134556;0.134815;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:8.212;2024-10-25 13:54:8.735;2024-10-25 13:54:9.244;2024-10-25 13:54:9.757;2024-10-25 13:54:10.259;2024-10-25 13:54:10.773;2024-10-25 13:54:11.274;2024-10-25 13:54:11.772;2024-10-25 13:54:12.301;2024-10-25 13:54:12.810;]"
152,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.143437;0.143716;0.143998;0.144282;0.144562;0.144838;0.145121;0.145397;0.14568;0.145955;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:8.212;2024-10-25 13:54:8.735;2024-10-25 13:54:9.244;2024-10-25 13:54:9.757;2024-10-25 13:54:10.259;2024-10-25 13:54:10.773;2024-10-25 13:54:11.274;2024-10-25 13:54:11.772;2024-10-25 13:54:12.301;2024-10-25 13:54:12.832;]"
153,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.150497;0.150789;0.151086;0.151382;0.151675;0.15197;0.152266;0.15256;0.15285;0.153147;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:13.300;2024-10-25 13:54:13.812;2024-10-25 13:54:14.323;2024-10-25 13:54:14.839;2024-10-25 13:54:15.335;2024-10-25 13:54:15.856;2024-10-25 13:54:16.356;2024-10-25 13:54:16.870;2024-10-25 13:54:17.371;2024-10-25 13:54:17.885;]"
154,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.135082;0.135343;0.135609;0.135876;0.136139;0.136403;0.136669;0.136933;0.137193;0.13746;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:13.300;2024-10-25 13:54:13.812;2024-10-25 13:54:14.323;2024-10-25 13:54:14.839;2024-10-25 13:54:15.335;2024-10-25 13:54:15.856;2024-10-25 13:54:16.356;2024-10-25 13:54:16.870;2024-10-25 13:54:17.371;2024-10-25 13:54:17.911;]"
155,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.146237;0.146514;0.146796;0.147078;0.147356;0.147637;0.147918;0.148198;0.148473;0.148755;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:13.300;2024-10-25 13:54:13.812;2024-10-25 13:54:14.323;2024-10-25 13:54:14.839;2024-10-25 13:54:15.335;2024-10-25 13:54:15.856;2024-10-25 13:54:16.357;2024-10-25 13:54:16.870;2024-10-25 13:54:17.371;2024-10-25 13:54:17.937;]"
156,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.153442;0.153738;0.154038;0.154336;0.154664;0.154956;0.15525;0.155545;0.155839;0.156136;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:18.396;2024-10-25 13:54:18.907;2024-10-25 13:54:19.426;2024-10-25 13:54:19.993;2024-10-25 13:54:20.507;2024-10-25 13:54:21.11;2024-10-25 13:54:21.519;2024-10-25 13:54:22.26;2024-10-25 13:54:22.534;2024-10-25 13:54:23.37;]"
157,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.137725;0.13799;0.13826;0.138527;0.138822;0.139084;0.139347;0.139612;0.139876;0.140143;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:18.396;2024-10-25 13:54:18.907;2024-10-25 13:54:19.426;2024-10-25 13:54:19.993;2024-10-25 13:54:20.507;2024-10-25 13:54:21.11;2024-10-25 13:54:21.519;2024-10-25 13:54:22.26;2024-10-25 13:54:22.534;2024-10-25 13:54:23.63;]"
158,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.149036;0.149317;0.149603;0.149886;0.150198;0.150476;0.150755;0.151035;0.151315;0.151598;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:18.396;2024-10-25 13:54:18.907;2024-10-25 13:54:19.426;2024-10-25 13:54:19.993;2024-10-25 13:54:20.508;2024-10-25 13:54:21.11;2024-10-25 13:54:21.519;2024-10-25 13:54:22.26;2024-10-25 13:54:22.534;2024-10-25 13:54:23.88;]"
159,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.156426;0.15672;0.157011;0.157309;0.157599;0.157893;0.158184;0.158486;0.158814;0.159111;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:23.550;2024-10-25 13:54:24.47;2024-10-25 13:54:24.561;2024-10-25 13:54:25.72;2024-10-25 13:54:25.573;2024-10-25 13:54:26.96;2024-10-25 13:54:26.601;2024-10-25 13:54:27.149;2024-10-25 13:54:27.671;2024-10-25 13:54:28.186;]"
160,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.140403;0.140667;0.140928;0.141195;0.141456;0.141719;0.14198;0.142252;0.142546;0.142813;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:23.550;2024-10-25 13:54:24.47;2024-10-25 13:54:24.561;2024-10-25 13:54:25.72;2024-10-25 13:54:25.573;2024-10-25 13:54:26.96;2024-10-25 13:54:26.601;2024-10-25 13:54:27.149;2024-10-25 13:54:27.671;2024-10-25 13:54:28.211;]"
161,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.151873;0.152152;0.15243;0.152712;0.152988;0.153268;0.153544;0.153831;0.154144;0.154426;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:23.550;2024-10-25 13:54:24.47;2024-10-25 13:54:24.562;2024-10-25 13:54:25.72;2024-10-25 13:54:25.573;2024-10-25 13:54:26.96;2024-10-25 13:54:26.601;2024-10-25 13:54:27.150;2024-10-25 13:54:27.671;2024-10-25 13:54:28.239;]"
162,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.159408;0.159693;0.159984;0.160279;0.160576;0.160871;0.161168;0.161462;0.161759;0.16206;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:28.699;2024-10-25 13:54:29.206;2024-10-25 13:54:29.710;2024-10-25 13:54:30.201;2024-10-25 13:54:30.717;2024-10-25 13:54:31.223;2024-10-25 13:54:31.733;2024-10-25 13:54:32.246;2024-10-25 13:54:32.755;2024-10-25 13:54:33.279;]"
163,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.143079;0.143335;0.143596;0.143861;0.144128;0.144393;0.144659;0.144923;0.14519;0.14546;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:28.699;2024-10-25 13:54:29.206;2024-10-25 13:54:29.710;2024-10-25 13:54:30.201;2024-10-25 13:54:30.717;2024-10-25 13:54:31.223;2024-10-25 13:54:31.733;2024-10-25 13:54:32.246;2024-10-25 13:54:32.755;2024-10-25 13:54:33.302;]"
164,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.154708;0.154979;0.155255;0.155536;0.155819;0.156099;0.156381;0.156661;0.156943;0.15723;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:28.699;2024-10-25 13:54:29.206;2024-10-25 13:54:29.710;2024-10-25 13:54:30.201;2024-10-25 13:54:30.717;2024-10-25 13:54:31.223;2024-10-25 13:54:31.733;2024-10-25 13:54:32.246;2024-10-25 13:54:32.755;2024-10-25 13:54:33.326;]"
165,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.162358;0.162647;0.162942;0.163246;0.16354;0.163825;0.16412;0.16442;0.164719;0.165018;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:33.795;2024-10-25 13:54:34.300;2024-10-25 13:54:34.819;2024-10-25 13:54:35.315;2024-10-25 13:54:35.823;2024-10-25 13:54:36.324;2024-10-25 13:54:36.835;2024-10-25 13:54:37.371;2024-10-25 13:54:37.880;2024-10-25 13:54:38.404;]"
166,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.145728;0.145987;0.146252;0.146525;0.146788;0.147044;0.147308;0.147578;0.147846;0.148115;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:33.795;2024-10-25 13:54:34.301;2024-10-25 13:54:34.819;2024-10-25 13:54:35.315;2024-10-25 13:54:35.823;2024-10-25 13:54:36.324;2024-10-25 13:54:36.835;2024-10-25 13:54:37.371;2024-10-25 13:54:37.880;2024-10-25 13:54:38.426;]"
167,"AB","T2_BasicEmergency","2","[1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;1.981964;]","[0.157513;0.157788;0.158068;0.158357;0.158637;0.158908;0.159188;0.159473;0.159757;0.160042;]","[(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);(2056.471191;12047.288086);]","[2024-10-25 13:54:33.795;2024-10-25 13:54:34.301;2024-10-25 13:54:34.819;2024-10-25 13:54:35.315;2024-10-25 13:54:35.823;2024-10-25 13:54:36.324;2024-10-25 13:54:36.835;2024-10-25 13:54:37.371;2024-10-25 13:54:37.880;2024-10-25 13:54:38.451;]"
168,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.165322;0.165615;0.165912;0.166211;0.166497;0.166799;0.167096;0.167396;0.167682;0.167983;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:54:38.908;2024-10-25 13:54:39.421;2024-10-25 13:54:39.929;2024-10-25 13:54:40.445;2024-10-25 13:54:40.939;2024-10-25 13:54:41.462;2024-10-25 13:54:41.974;2024-10-25 13:54:42.482;2024-10-25 13:54:42.984;2024-10-25 13:54:43.506;]"
169,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.148387;0.148651;0.148917;0.149185;0.149442;0.149713;0.14998;0.15025;0.150506;0.150776;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:54:38.908;2024-10-25 13:54:39.421;2024-10-25 13:54:39.929;2024-10-25 13:54:40.445;2024-10-25 13:54:40.939;2024-10-25 13:54:41.462;2024-10-25 13:54:41.974;2024-10-25 13:54:42.482;2024-10-25 13:54:42.984;2024-10-25 13:54:43.528;]"
